item_id,developer,title,genres,price,release_year
457830,Musicofmarkku.com,Hexters - Soundtrack,"['Action', 'Simulation', 'Strategy']",6.99,2017.0
703950,Just Fishing LLC,Just Fishing,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",0.0,2017.0
714337,Idea Factory,Omega Quintet: Potent Protection Pack,"['Adventure', 'RPG', 'Strategy']",1.99,2017.0
755140,Vishwa Karma Studios,Air Dash,"['Indie', 'Simulation', 'Strategy']",3.99,2017.0
619150,Luden.io,while True: learn(),"['Indie', 'Simulation', 'Early Access']",0.0,2018.0
622440,"Asmodee Digital,F2Z Entertainment",Pandemic: The Board Game,"['Simulation', 'Strategy', 'Early Access']",0.0,
760450,Retardia Games,Mad Quad,"['Adventure', 'Casual', 'Indie']",0.0,
653100,Colorful Games,Puzzle Bloc Invasion,"['Action', 'Casual', 'Indie']",2.99,2017.0
760440,Retardia Games,Dungeon Escapist,"['Action', 'Adventure', 'Casual', 'Indie']",0.0,
751170,Imagitech,Driving Theory Test UK 2017/18 - Driving Test Success,"['Education', 'Software Training']",12.99,2017.0
751160,Imagitech,Hazard Perception Test UK 2017/18 Bundle - Driving Test Success,"['Education', 'Software Training']",19.99,2017.0
462601,MercurySteam,Raiders of the Broken Planet - Ultimate Edition,"['Action', 'Adventure', 'Indie']",59.99,2017.0
616290,Graviteam,Graviteam Tactics: Final Offensive,"['Simulation', 'Strategy']",14.99,2017.0
564050,Trinity Team srls,Bud Spencer &amp; Terence Hill - Slaps And Beans,"['Action', 'Adventure', 'Indie', 'Early Access']",19.99,2017.0
558690,YGGDRASIL STUDIO,Discouraged Workers - Back to the Basic,"['Adventure', 'Indie']",0.99,2015.0
754230,Martin Mitov,Defense Warfare,"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",4.99,2017.0
756210,Legion Ivory,Talsaluq: Tower of Infinity,"['Adventure', 'Casual', 'Indie']",1.99,2017.0
726690,Eagle Dynamics SA,Su-33 for DCS World,['Simulation'],14.99,2017.0
757440,Armagedoom Games,Crafting Tycoon,"['Indie', 'Simulation', 'Strategy']",9.99,2017.0
763360,Mikhail Melnikov,Nice Way,"['Casual', 'Indie']",0.99,2017.0
747730,PBFP,Operation Red Dragon,"['Action', 'Adventure', 'Indie', 'Strategy', 'Early Access']",9.99,2017.0
764240,Foxie Games,Horse Paradise - My Dream Ranch,"['Adventure', 'Casual', 'Massively Multiplayer', 'Simulation']",9.99,2017.0
768561,Foxie Games,Horse Paradise - Foals Expansion Pack,"['Adventure', 'Casual', 'Massively Multiplayer', 'Simulation']",9.99,2017.0
760870,Dexion Games,I want cookies,"['Casual', 'Indie', 'Simulation']",0.99,2017.0
757900,Sambiglyon,Live And Learn,"['Action', 'Adventure', 'Simulation', 'Early Access']",0.0,2017.0
768560,Foxie Games,Horse Paradise - Mystic Cave &amp; Paradise Cove Expansion Pack,"['Adventure', 'Casual', 'Massively Multiplayer', 'Simulation']",9.99,2017.0
768562,Foxie Games,Horse Paradise - Pegasus Expansion Pack,"['Adventure', 'Casual', 'Massively Multiplayer', 'Simulation']",19.99,2017.0
706030,Shoho Games,Parking Cop Simulator,"['Casual', 'Indie', 'Simulation']",1.99,2017.0
757190,Taggrin,Vexius,"['Action', 'Casual', 'Indie']",4.99,2017.0
683280,Idea Factory,Omega Quintet,"['Adventure', 'RPG', 'Strategy']",29.99,2017.0
642804,Dovetail Games,Train Simulator: InterCity BR Class 370 ‘APT-P’ Loco Add-On,['Simulation'],19.99,2017.0
754680,Runner Duck,Bomber Crew Secret Weapons DLC,"['Simulation', 'Strategy']",4.99,2017.0
765960,Runner Duck,Bomber Crew Season Pass,"['Simulation', 'Strategy']",9.99,2017.0
756070,Runner Duck,Bomber Crew Official Soundtrack,"['Simulation', 'Strategy']",4.99,2017.0
758630,Mad Head Games,Cadenza: The Kiss of Death Collector's Edition,"['Adventure', 'Casual']",12.99,2017.0
741650,PlayFlock,Holy Towers,"['Strategy', 'Early Access']",4.99,2017.0
633930,"World Entertainment Studios, LLC,McLeodGaming Inc.","Yeah Jam Fury: U, Me, Everybody!","['Action', 'Indie', 'Strategy']",11.99,2017.0
579560,Feudant Interactive Inc.,Sky Trader,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",0.0,
606370,"Square Enix,ArtePiazza",Romancing SaGa 2,['RPG'],24.99,2017.0
758920,Scarlet Studio,Action Rush,"['Casual', 'Indie']",1.99,2017.0
759650,Notus Games Ltd,Christmas Puzzle 3,['Casual'],9.99,2017.0
761770,Quality Simulations,Fire Flight,"['Indie', 'Simulation']",19.99,2017.0
520600,Bae Team,Purrfect Date - Visual Novel/Dating Simulator,"['Adventure', 'Casual', 'Indie', 'Simulation']",9.99,2017.0
759140,Bae Team,Purrfect Date Original Soundtrack,"['Adventure', 'Casual', 'Indie', 'Simulation']",4.99,2017.0
407760,YGGDRASIL STUDIO,Discouraged Workers - MOD Creator Development Kit,"['Free to Play', 'Indie']",0.0,2017.0
675356,Jo Erlend Sund,X-Plane 11 - Add-on: Aerosoft - Airport Vaeroy,['Simulation'],14.99,2017.0
337340,Freebird Games,Finding Paradise,"['Adventure', 'Indie', 'RPG']",9.99,2017.0
706020,Black Forest Games,Fade to Silence,"['RPG', 'Early Access']",29.99,2017.0
577358,Dovetail Games,Train Sim World®: Rapid Transit,['Simulation'],29.99,2017.0
755770,,,,0.0,
728730,Holyday Studios,Holyday City: Reloaded,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy', 'Early Access']",0.0,2017.0
771300,Rockstar North,Grand Theft Auto V - Criminal Enterprise Starter Pack,"['Action', 'Adventure']",39.99,2017.0
714780,,,,0.0,
759170,Alina Digital,Armageddon - TCWE,['Strategy'],2.99,2017.0
704450,Beamdog,Neverwinter Nights: Enhanced Edition,['RPG'],0.0,
770000,"SmiteWorks USA, LLC",Fantasy Grounds - Pathfinder RPG - Harrow Deck (PFRPG),"['Indie', 'RPG', 'Strategy']",22.99,2017.0
347950,Spiele-Palast GmbH,Palace of Cards,"['Casual', 'Free to Play', 'Indie', 'Strategy']",0.0,2017.0
566240,Coconut Games,The Day After : Origins,"['Action', 'Adventure', 'Indie', 'Early Access']",19.99,2017.0
737002,Beamdog,Neverwinter Nights: Pirates of the Sword Coast,['RPG'],0.0,
737001,Beamdog,Neverwinter Nights: Wyvern Crown of Cormyr,['RPG'],0.0,
737000,Beamdog,Neverwinter Nights: Infinite Dungeons,['RPG'],0.0,
738710,Beamdog,Neverwinter Nights: Enhanced Edition Official Soundtrack,['RPG'],0.0,
744680,Beamdog,Neverwinter Nights: Heroes of Neverwinter,['RPG'],0.0,
592813,Stegalosaurus Game Development,SUPER ARMY OF TENTACLES 3: OUTFITS COLLECTION,"['Adventure', 'Indie', 'RPG']",8.99,2017.0
754930,,,,9.99,
622270,,,,0.0,
605230,Loading Home,Grey Hack,"['Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",9.99,2017.0
646210,"Mind's Eclipse Interactive, LLC",The Mind's Eclipse,['Indie'],0.0,2018.0
755040,PLAY337,PLAY337抓雞 CATCH CHICKEN,"['Action', 'Casual', 'RPG']",24.99,2017.0
437010,Korion,Space Battle Core,"['Indie', 'Simulation', 'Strategy', 'Early Access']",0.0,
740090,World-Loom,Lost Grimoires 3: The Forgotten Well,"['Adventure', 'Casual']",14.99,2017.0
745160,Buried Signal,Gorogoa - Soundtrack,"['Adventure', 'Casual', 'Indie']",3.99,2017.0
732030,Delmunsoft,Pimiko Plus,"['Indie', 'Simulation', 'Strategy']",4.99,2017.0
763930,Choice of Games,Tally Ho,"['Adventure', 'Indie', 'RPG']",6.99,2017.0
678900,UMEO Studios,Farmer's Dynasty,"['RPG', 'Simulation', 'Early Access']",29.99,2017.0
678540,SYLPH,Bad School Boy,"['Action', 'Casual', 'Indie']",2.99,2017.0
744450,Quail Island Software Limited,Water Density,"['Action', 'Simulation', 'Strategy']",6.99,2017.0
738711,Beamdog,Neverwinter Nights: Premium Adventures Official Soundtrack,['RPG'],0.0,
741670,Marco Amadei,Easy Red,"['Action', 'Indie', 'Simulation', 'Strategy']",3.99,2017.0
764900,,Hank Boyd Is Dead,,4.99,2016.0
624620,Machine Games,Wolfenstein II: The Freedom Chronicles - Episode 1,['Action'],9.99,2017.0
621590,,The Missing,,2.99,2015.0
597520,,Online Gamer,,1.99,2012.0
621580,,Dan Vs.,,2.99,2011.0
753950,Japan War Game Development,WWII英雄列伝 最強の虎　クルト・クニスペル,"['Indie', 'Simulation', 'Strategy']",24.99,2017.0
667060,Martin Helvig,No Escape,"['Action', 'Adventure', 'Indie']",5.99,2017.0
752300,Wonderbox Games,Forestation,['Casual'],15.99,2017.0
758840,,,,0.0,
718470,,,,3.99,
766580,Jakal Studios,Chicken Farm 2K17 - Premium,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",1.99,2017.0
621610,,Hannibal,,2.99,2013.0
621620,,Rocketjump,,2.99,2016.0
633170,,Schitt’s Creek,,2.99,2016.0
719840,Parizagames Ltd.,Mad Gardener: Zombie Massacre,"['Action', 'Casual', 'Indie']",2.99,2017.0
734750,Fiveamp,PickCrafter,"['Casual', 'Free to Play', 'Simulation']",0.0,2017.0
597540,,Mad Men,,2.99,2008.0
727100,,,,14.99,
686520,"Toyman,Creobit",Gnomes Garden New home,"['Casual', 'Strategy']",4.99,2017.0
694480,Open World Interactive,DEFENDERS OF THE FALLEN ISLAND,"['Action', 'Indie', 'Strategy', 'Early Access']",24.99,2017.0
707670,Nomad Games,Talisman - The Harbinger Expansion,"['Indie', 'RPG', 'Strategy']",4.99,2017.0
681860,Nuriworks,Wild Buster: Heroes of Titan - MMO-ARPG,"['Action', 'Massively Multiplayer', 'RPG', 'Early Access']",24.99,2017.0
682582,Nuriworks,Wild Buster - Collector's DLC,"['Action', 'Massively Multiplayer', 'RPG']",39.99,2017.0
682581,Nuriworks,Wild Buster - Deluxe DLC,"['Action', 'Massively Multiplayer', 'RPG']",19.99,2017.0
764460,Targem Games,Crossout - Frostburn Pack,"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing']",39.99,2017.0
677998,Toposim,FSX Steam Edition: Toposim China &amp; Mongolia Add-On,['Simulation'],19.99,2017.0
702960,Zinertek,FSX: Steam Edition: Ultimate Night Environment X Add-On,['Simulation'],11.99,2017.0
764510,Veslo Games,Phantom Signal,['Strategy'],0.0,
682580,Nuriworks,Wild Buster - Founder DLC,"['Action', 'Massively Multiplayer', 'RPG']",19.99,2017.0
700740,Nickelodeon,Teenage Mutant Ninja Turtles: Portal Power,['Action'],19.99,2017.0
767260,FeelThere,Tower!3D Pro - KPHX airport,"['Indie', 'Simulation']",19.99,2017.0
614007,XYZ Visuals,X-Plane 11 - Add-on: Aerosoft - Airport Amsterdam,['Simulation'],29.99,2017.0
740110,AFStudio,PhysicsN,"['Indie', 'Simulation']",0.99,2017.0
716680,Dev9k,Nirvana Pilot Yume,"['Adventure', 'Indie', 'Racing']",11.99,2017.0
770590,Roman Kozhukhov,SpaceDweller - Original Soundtrack,"['Indie', 'Strategy']",0.0,2017.0
621660,,Manhattan,,2.99,2015.0
768120,,Visual Novel Maker - VitaminX Collection vol. 1,['Web Publishing'],9.99,2017.0
767190,Bittersweet Entertainment,Visual Novel Maker - Light Novel Standard Music,['Web Publishing'],34.99,2017.0
743620,CCP,EVE Online: Multiple Character Training,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",19.95,2017.0
759870,DAB Entertainment,HJ: Sacrifice,"['Action', 'Adventure', 'Indie', 'Strategy']",1.99,2017.0
621690,,Nurse Jackie,,2.99,2010.0
700540,,,,9.99,
595010,Weckr Industries,Violet Cycle,"['Action', 'Indie', 'Early Access']",9.99,2017.0
606870,FireFly Studios,MetaMorph: Dungeon Creatures,"['Action', 'Strategy', 'Early Access']",9.99,2017.0
766310,"SmiteWorks USA, LLC",Fantasy Grounds - The Grand Grimoire of Cthulhu Mythos Magic (CoC7E),"['Indie', 'RPG', 'Strategy']",19.99,2017.0
766350,"SmiteWorks USA, LLC","Fantasy Grounds - Entrees, Entrails, Canapes and Corpses (5E)","['Indie', 'RPG', 'Strategy']",3.99,2017.0
746260,CyberVaca Entertainment,Square Massacre,"['Action', 'Indie']",0.99,2017.0
558245,SCS Software,Euro Truck Simulator 2 - Special Transport,"['Indie', 'Simulation']",4.99,2017.0
725080,Gamera Interactive,Fearful Symmetry &amp; The Cursed Prince,"['Casual', 'Indie']",9.99,2017.0
758500,Going Loud Studios,Loot Box Quest,['Casual'],0.99,2017.0
755760,King's Lance Games,Power Supplied,"['Adventure', 'Casual', 'Strategy']",9.99,2017.0
688450,Stroe Andrei,Old Adventure,"['Action', 'Adventure', 'Indie']",2.99,2017.0
717440,Mad Mag Store,Hiro's Harvest Season,['Casual'],4.99,2017.0
757330,Quiet River,qop 2,"['Casual', 'Indie']",0.99,2017.0
464020,,,,9.99,
678734,Virtual Racing Industries Ltd.,"VRC Pro track pack: Melzo Oval, Italy","['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2.99,2017.0
561631,"Monolith Productions, Inc.",Middle-earth™: Shadow of War™ - Outlaw Tribe Nemesis Expansion,"['Action', 'Adventure', 'RPG']",14.99,2017.0
756870,"MyDreamForever,Dark Light Studio",Anubis Dungeon,"['Adventure', 'Casual', 'Indie']",0.99,2017.0
755610,Jason Lee Martin,Defend Your Buttress,"['Action', 'Indie']",9.99,2017.0
760970,Corrosive Studios LLC,Renegade Tabletop Tools System,['Utilities'],1.99,2017.0
642260,,Robotpencil Presents: Exercise: Color Practice,,4.99,2017.0
635150,,Robotpencil Presents: Insight: Tools of Practice,,5.99,2017.0
644930,Numantian Games,They Are Billions,"['Strategy', 'Early Access']",24.99,2017.0
285900,Boneloaf,Gang Beasts,"['Action', 'Adventure', 'Casual', 'Indie']",19.99,2017.0
723270,Robot House,Rumu,"['Adventure', 'Casual', 'Indie']",19.99,2017.0
708770,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC,Abstraction Games",ARK: Aberration - Expansion Pack,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",19.99,2017.0
637799,Ubisoft - San Francisco,Rocksmith® 2014 Edition – Remastered – Alice in Chains Song Pack II,"['Casual', 'Simulation']",11.99,2017.0
748600,,,,6.99,
658560,Quiet River,Zup! 7,"['Casual', 'Indie']",0.99,2017.0
637802,Ubisoft - San Francisco,Rocksmith® 2014 Edition – Remastered – Alice in Chains - “No Excuses”,"['Casual', 'Simulation']",2.99,2017.0
637800,Ubisoft - San Francisco,Rocksmith® 2014 Edition – Remastered – Alice in Chains - “Down in a Hole”,"['Casual', 'Simulation']",2.99,2017.0
728330,,Cops and Robbers,,4.99,2017.0
759581,"NetherRealm Studios,QLOC",Injustice™ 2 - Hellboy,['Action'],5.99,2017.0
637801,Ubisoft - San Francisco,Rocksmith® 2014 Edition – Remastered – Alice in Chains - “Heaven Beside You”,"['Casual', 'Simulation']",2.99,2017.0
744840,Ubisoft Montreal,Tom Clancy's Rainbow Six® Siege - Year 3 Pass,['Action'],29.99,2017.0
699770,GuraShop,RideOp - Thrill Ride Simulator,"['Casual', 'Simulation', 'Strategy', 'Early Access']",19.99,2017.0
762600,GuraShop,RideOp - Deluxe Edition Upgrade,"['Casual', 'Simulation', 'Strategy']",3.99,2017.0
544550,RocketWerkz,Stationeers,"['Action', 'Indie', 'Simulation', 'Early Access']",24.99,2017.0
629970,,,,0.0,
759101,Digital Extremes,Warframe Mirage Prime Access: Eclipse Pack,"['Action', 'Free to Play']",0.0,2017.0
763590,Krome Studios,TY the Tasmanian Tiger 2 Soundtrack,"['Action', 'Adventure', 'Indie']",4.99,2017.0
762390,Ithaqua Labs,Perceptions of the Dead - Fan Pack,"['Adventure', 'Casual', 'Free to Play', 'Indie']",2.99,2017.0
759110,Digital Extremes,Warframe: Mirage Prime Access,"['Action', 'Free to Play']",0.0,2017.0
759100,Digital Extremes,Warframe Mirage Prime Access: Hall of Mirrors Pack,"['Action', 'Free to Play']",0.0,2017.0
759102,Digital Extremes,Warframe Mirage Prime Access: Prism Pack,"['Action', 'Free to Play']",0.0,2017.0
411970,Krome Studios,TY the Tasmanian Tiger 2,"['Action', 'Adventure', 'Indie']",14.99,2017.0
476420,"illuCalab,FLIPFLOPs,Japanime Games",Heart of Crown PC,"['Indie', 'RPG', 'Simulation', 'Strategy']",24.99,2017.0
759800,Luis Eduardo Guedes Martins,Everyday Lite,"['Free to Play', 'Indie', 'Simulation', 'Strategy']",0.0,2017.0
584100,Berezka,Mad Digger,"['Casual', 'Indie', 'Simulation']",1.99,2017.0
711940,Stegalosaurus Game Development,"The Ghost of Joe Papp, Charity Scene Pack: When Molly Met Scotty","['Adventure', 'Indie']",3.99,2017.0
759103,Digital Extremes,Warframe Mirage Prime Access: Accessories Pack,"['Action', 'Free to Play']",49.99,2017.0
769010,"Beamz Interactive, Inc.",Jam Studio VR - Gigglebellies Song Bundle,['Casual'],9.99,2017.0
745790,team ok LLC,Chambara,"['Action', 'Indie']",6.99,2017.0
637803,Ubisoft - San Francisco,Rocksmith® 2014 Edition – Remastered – Alice in Chains - “Nutshell”,"['Casual', 'Simulation']",2.99,2017.0
637804,Ubisoft - San Francisco,Rocksmith® 2014 Edition – Remastered – Alice in Chains - “Rooster”,"['Casual', 'Simulation']",2.99,2017.0
706100,"Visual Concepts,Yuke's Co., LTD",WWE 2K18 - New Moves Pack,"['Simulation', 'Sports']",3.99,2017.0
587620,"CAPCOM Co., Ltd.",OKAMI HD / 大神 絶景版,['Adventure'],19.99,2017.0
658660,Dev Arc,Way of Defector,"['Indie', 'Simulation', 'Strategy']",2.99,2017.0
686710,WayForward,Shantae: Friends to the End,"['Action', 'Adventure', 'Indie']",7.99,2017.0
760720,HeroCraft,"Warhammer 40,000: Space Wolf - Saga of the Great Awakening","['Action', 'Strategy']",9.99,2017.0
611660,,,,59.99,
662230,BufoProject,Trendpoker 3D Community Edition,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']",17.99,2017.0
589440,GCRH,Obscure Realm,"['Action', 'Adventure', 'Casual', 'Indie']",2.99,2017.0
760930,RewindApp,Bitcoin Farm,"['Casual', 'Indie', 'Simulation', 'Early Access']",0.99,2017.0
758210,,,,0.0,
673830,,,,11.99,
564190,"CAPCOM Co., Ltd.",Not A Hero,"['Action', 'Adventure']",0.0,2017.0
677180,Brain Stone GmbH,Pantropy,"['Action', 'Indie', 'Massively Multiplayer']",0.0,
760700,Atriagames,FYD,"['Action', 'Indie']",0.0,
750120,,,,0.0,
727180,"刘俊亨(Junheng Liu),UNGamingOrg游戏组织玩家",大逃亡专家/Escape Expert,"['Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Strategy', 'Early Access']",3.99,2017.0
710190,一次元创作组,Puzzle Sisters Foer,"['Casual', 'Indie', 'Early Access']",0.0,
377300,fragOut Studio,Thunder Tier One,"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']",0.0,
651050,FastRolling,Fast Rolling,"['Casual', 'Indie']",0.99,2017.0
644200,"Angels Blue Digital Entertainment,DigitalEZ",Starlight of Aeons,"['Adventure', 'Casual', 'Indie']",4.99,2017.0
745620,,,,1.99,
758480,"Nikita ""Ghost_RUS""",Ukrainian ball in search of gas,"['Adventure', 'Casual', 'Indie', 'Simulation']",0.99,2017.0
760360,Recreat4,Android John 2.1,"['Casual', 'Indie', 'Simulation']",17.99,2017.0
757860,Mykhail Konokh,Elbub,"['Casual', 'Indie']",1.99,2017.0
756190,Lev Gogol,Sky Road,"['Casual', 'Indie']",0.99,2017.0
623266,Digital Train Model,TS Marketplace: Chessie Systems GP30 Livery Add-On,['Simulation'],4.99,2017.0
736180,Pixel Six Games,EX0: Dark Moon,"['Adventure', 'Indie']",0.99,2017.0
623261,Digital Train Model,TS Marketplace: Baltimore and Ohio GP30 Liveries Add-On,['Simulation'],4.99,2017.0
521890,Dynamic Pixels,Hello Neighbor,"['Adventure', 'Indie', 'Strategy']",29.99,2017.0
575090,Kacper Stasiełuk,Flame of Memory,"['Indie', 'Strategy']",1.99,2017.0
760210,CASGames,Antiterror Strike,"['Action', 'Indie']",0.99,2017.0
754780,Verymax,AppleSnake2,"['Casual', 'Indie']",0.99,2017.0
728070,,,,19.99,
741630,Chess no choke games,Reroll: Back to the throne,"['Adventure', 'Casual', 'Indie']",1.99,2017.0
610560,SenRufu Studios,Tales of the Lumminai,"['Adventure', 'Indie', 'RPG']",6.99,2017.0
702320,Gameloft,March of Empires,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",0.0,2017.0
731630,Codex7,Sky Hunter - KA-50,"['Action', 'Massively Multiplayer']",0.99,2017.0
746760,EvilGames,Outside,"['Action', 'Indie', 'Early Access']",7.99,2017.0
766770,Boogygames Studios,Frontiers.io - Expansion Pack 6,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy']",0.99,2017.0
712060,,,,0.0,
765340,FreezeNova,Crazy Ball Adventures - Classic,"['Adventure', 'Casual', 'Indie']",0.99,2017.0
593530,Zolden games,Jelly in the sky,['Action'],5.99,2017.0
726650,Vicrusenpai,The Cube,"['Casual', 'Indie']",0.99,2017.0
745580,Game Dev Castle,Wonderstructs - Part Expansion Pack,"['Casual', 'Indie', 'Simulation']",0.99,2017.0
752650,Albatros Softworks,Defense Clicker - Early Access Content,"['Casual', 'Strategy']",0.0,2017.0
733990,Mutant Entertainment Studios,I Can't Believe It's Not Gambling,"['Casual', 'Indie', 'Simulation']",0.99,2017.0
756020,Timba Games,Puppet Kings,"['Action', 'Casual', 'Indie']",9.99,2017.0
760350,LillyWelland inc.,Star Sweet,"['Casual', 'Indie']",2.99,2017.0
749000,Eipix Entertainment,Final Cut: Homage Collector's Edition,"['Adventure', 'Casual']",12.99,2017.0
755560,Spotted Zebra Software LLC,Arrowpoint,"['Action', 'Adventure', 'Indie', 'Sports']",0.99,2017.0
712080,RunAroundGames,7 Bones and 7 Stones - The Ritual,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",0.0,
756150,Dzsembori,Born Tubi Wild,"['Casual', 'Indie', 'Simulation']",2.99,2011.0
758600,Elephant Games,Christmas Stories: Hans Christian Andersen's Tin Soldier Collector's Edition,"['Adventure', 'Casual']",12.99,2017.0
574070,Desert Owl Games LLC,Space Wars: Interstellar Empires,"['Free to Play', 'Massively Multiplayer', 'Strategy', 'Early Access']",0.0,2017.0
756050,putilin_industries,Achievement Hunter: Scars,"['Action', 'Adventure', 'Casual', 'Indie']",0.99,2017.0
716050,Wave Light Games Inc.,Strike Team Hydra,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",9.99,2017.0
763300,hede,GAME TUBE ♛,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy', 'Early Access']",4.99,2017.0
754700,Jajaben Games,Nadia Was Here - Soundtrack,"['Adventure', 'Indie', 'RPG', 'Strategy']",0.0,2017.0
262810,HeroCraft,Super Turbo Demon Busters!,"['Adventure', 'Indie']",11.99,2017.0
682980,Charm Games,FORM - Original Soundtrack + Digital Art Book,"['Adventure', 'Casual', 'Indie']",5.99,2017.0
749220,alexeibelih,Pixel Zombie,"['Action', 'Casual', 'Indie']",0.99,2017.0
733440,Thetis Games,Real RC Flight Simulator,"['Simulation', 'Early Access']",15.99,2017.0
765600,Broguelike,PATHOS Official Soundtrack,"['Casual', 'Indie']",2.99,2017.0
695270,,Dunkirk (1958),,3.99,2017.0
432940,PikPok,Breakneck,"['Action', 'Racing']",9.99,2017.0
750620,gurkenlabs,Naughty Elves,"['Casual', 'Indie']",2.99,2017.0
691890,,,,4.99,
637410,ShilohGames,Disputed Space,"['Action', 'Indie']",4.99,2017.0
750740,Fancy Factory,Slice the Ice,"['Action', 'Casual', 'Indie']",4.99,2017.0
726100,Seven Sails Games,Queen's Garden: Halloween,"['Casual', 'Indie']",6.99,2017.0
765750,SEROSOO,Project Rhombus (Donationware),"['Casual', 'Free to Play', 'Indie']",0.99,2017.0
762140,Lupiesoft,The Reject Demon: Toko ch0 — Voice Acting,"['Casual', 'Indie']",4.99,2017.0
735570,SEROSOO,Project Rhombus,"['Action', 'Casual', 'Free to Play', 'Indie']",0.0,2017.0
587260,Nihon Falcom,Tokyo Xanadu eX+,['RPG'],59.99,2017.0
750911,Nihon Falcom,Tokyo Xanadu eX+: Item Bundle,['RPG'],14.99,2017.0
750912,Nihon Falcom,Tokyo Xanadu eX+: S-Pom Treat Bundle,['RPG'],12.99,2017.0
750910,Nihon Falcom,Tokyo Xanadu eX+: Outfit &amp; Accessory Bundle,['RPG'],14.99,2017.0
703630,"LAME Dimension,Flying Pudding Studios",The Quarter Game,"['Action', 'Adventure', 'Indie']",0.99,2017.0
764661,Thunder Devs.,BattleRush - German AT Infantry DLC,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer']",1.99,2017.0
752000,Xamdes Games,Bug Battle,"['Action', 'Casual', 'Indie']",2.99,2017.0
764660,Thunder Devs.,BattleRush - US AT Infantry DLC,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer']",1.99,2017.0
752690,Barty Games,The Resistance,['Action'],1.99,2017.0
752310,Wonderbox Games,Flying Salvager,"['Casual', 'Simulation']",19.99,2017.0
729390,SVC Games,Debris Infinity,"['Action', 'Indie', 'Early Access']",4.99,2017.0
758090,Lose,茂伸奇谈-Monobeno-,['Adventure'],0.0,2018.0
740170,Free Time Farmers,Unexpected End,"['Adventure', 'Early Access']",16.99,2017.0
675355,Globall Art,X-Plane 11 - Add-on: Globall Art - CYYZ - Toronto Pearson International,['Simulation'],29.99,2017.0
734350,,,,13.99,
751950,Gameface Games Ltd,TACTICAL,"['Action', 'Indie', 'Strategy']",3.99,2017.0
388140,Fury Software,Strategic Command Classic: WWI,"['Simulation', 'Strategy']",19.99,2011.0
759681,"Nerial,Synaptic Insight Technology Systems",Reigns: Her Majesty - The Book of the Lady of the Wood,"['Casual', 'Indie', 'Simulation']",0.99,2017.0
728301,Layvinas,Mi-8MTV2: Oilfield Campaign,['Simulation'],9.99,2017.0
748800,Backburner Games,Savage Offroad,['Racing'],4.99,2017.0
759680,"Nerial,Synaptic Insight Technology Systems",Reigns: Her Majesty Soundtrack,"['Casual', 'Indie', 'Simulation']",2.99,2017.0
730410,Hamsters Gaming,Music Awards Manager,"['Indie', 'Simulation', 'Strategy']",5.99,2017.0
737820,,,,2.99,
503280,,,,14.99,
719540,,,,19.99,
483770,Z-Software,Autobahn Police Simulator 2,['Simulation'],29.99,2017.0
764600,Studio Namaapa,Nusakana - 2nd Anniversary Artbook,"['Adventure', 'Indie', 'RPG']",0.0,2017.0
732140,Pixel Star,Below Zero,"['Action', 'Adventure', 'Indie']",0.0,2017.0
756650,,,,15.99,
752240,CWDI GAMES LLC,4X Space Time Shipyard,"['Indie', 'Early Access']",9.99,2017.0
757290,Stein Bock Games,On Board,"['Casual', 'Indie']",0.99,2017.0
597840,DesktopPaints LLC,Live Wallpaper Master,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing', 'Utilities']",3.99,2017.0
756010,Paradox Development Studio,Stellaris: Humanoids Species Pack,"['Simulation', 'Strategy']",7.99,2017.0
706770,Thing Trunk,Return 2 Games Supporter's Pack,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",64.99,2017.0
580731,Jutsu Games,911 Operator - Every Life Matters,"['Casual', 'Indie', 'Simulation', 'Strategy']",5.99,2017.0
394430,2Awesome Studio,Dimension Drive,"['Action', 'Indie']",12.99,2017.0
